,X,DOSE,DOSE_UNIT,RECOMP_DOSE
2567,3017806028,200,mg/kg,NA
2568,3017806027,200,mg/kg,NA
2569,3017806026,60,mg/kg,NA
2570,3017806025,60,mg/kg,NA
2571,3017806024,60,mg/kg,NA
2572,3017806023,0,mg/kg,NA
2573,3017806022,0,mg/kg,NA
2574,3017806021,0,mg/kg,NA
2575,3017805020,100,mg/kg,NA
2576,3017805019,100,mg/kg,NA
2577,3017805018,100,mg/kg,NA
2578,3017805017,30,mg/kg,NA
2579,3017805016,30,mg/kg,NA
2580,3017805015,30,mg/kg,NA
2581,3017805014,10,mg/kg,NA
2582,3017805013,10,mg/kg,NA
2583,3017805012,10,mg/kg,NA
2584,3017805011,0,mg/kg,NA
2585,3017805010,0,mg/kg,NA
2586,3017805009,0,mg/kg,NA
2587,3017805008,100,mg/kg,NA
2588,3017805007,100,mg/kg,NA
2589,3017805006,100,mg/kg,NA
2590,3017805005,30,mg/kg,NA
2591,3017805004,30,mg/kg,NA
2592,3017805003,30,mg/kg,NA
2593,3017805002,10,mg/kg,NA
2594,3017805001,10,mg/kg,NA
2595,3017804030,10,mg/kg,NA
2596,3017804029,0,mg/kg,NA
2597,3017804028,0,mg/kg,NA
2598,3017804027,0,mg/kg,NA
2599,3017804026,1000,mg/kg,NA
2600,3017804025,1000,mg/kg,NA
2601,3017804024,1000,mg/kg,NA
2602,3017804023,600,mg/kg,NA
2603,3017804022,600,mg/kg,NA
2604,3017804021,600,mg/kg,NA
2605,3017804020,300,mg/kg,NA
2606,3017804019,300,mg/kg,NA
2607,3017804018,300,mg/kg,NA
2608,3017804017,0,mg/kg,NA
2609,3017804016,0,mg/kg,NA
2610,3017804015,0,mg/kg,NA
2611,3017804014,50,mg/kg,NA
2612,3017804013,50,mg/kg,NA
2613,3017804012,50,mg/kg,NA
2614,3017804011,5,mg/kg,NA
2615,3017804010,5,mg/kg,NA
2616,3017804009,5,mg/kg,NA
2617,3017804008,0.5,mg/kg,NA
2618,3017804007,0.5,mg/kg,NA
2619,3017804006,0.5,mg/kg,NA
2620,3017804005,0,mg/kg,NA
2621,3017804004,0,mg/kg,NA
2622,3017804003,0,mg/kg,NA
2623,3017803002,100,mg/kg,NA
2624,3017803001,100,mg/kg,NA
2625,3017802030,100,mg/kg,NA
2626,3017802029,30,mg/kg,NA
2627,3017802028,30,mg/kg,NA
2628,3017802027,30,mg/kg,NA
2629,3017802026,10,mg/kg,NA
2630,3017802025,10,mg/kg,NA
2631,3017802024,10,mg/kg,NA
2632,3017802023,0,mg/kg,NA
2633,3017802022,0,mg/kg,NA
2634,3017802021,0,mg/kg,NA
2635,3017802020,100,mg/kg,NA
2636,3017802019,100,mg/kg,NA
2637,3017802018,100,mg/kg,NA
2638,3017802017,30,mg/kg,NA
2639,3017802016,30,mg/kg,NA
2640,3017802015,30,mg/kg,NA
2641,3017802014,10,mg/kg,NA
2642,3017802013,10,mg/kg,NA
2643,3017802012,10,mg/kg,NA
2644,3017802011,0,mg/kg,NA
2645,3017802010,0,mg/kg,NA
2646,3017802009,0,mg/kg,NA
2647,3017801008,150,mg/kg,NA
2648,3017801007,150,mg/kg,NA
2649,3017801006,150,mg/kg,NA
2650,3017801005,50,mg/kg,NA
2651,3017801004,50,mg/kg,NA
2652,3017801003,50,mg/kg,NA
2653,3017801002,15,mg/kg,NA
2654,3017801001,15,mg/kg,NA
2655,3017800030,15,mg/kg,NA
2656,3017800029,0,mg/kg,NA
2657,3017800028,0,mg/kg,NA
2658,3017800027,0,mg/kg,NA
2659,3017800026,150,mg/kg,NA
2660,3017800025,150,mg/kg,NA
2661,3017800024,150,mg/kg,NA
2662,3017800023,50,mg/kg,NA
2663,3017800022,50,mg/kg,NA
2664,3017800021,50,mg/kg,NA
2665,3017800020,15,mg/kg,NA
2666,3017800019,15,mg/kg,NA
2667,3017800018,15,mg/kg,NA
2668,3017800017,0,mg/kg,NA
2669,3017800016,0,mg/kg,NA
2670,3017800015,0,mg/kg,NA
2671,3017798004,150,mg/kg,NA
2672,3017798003,150,mg/kg,NA
2673,3017798002,150,mg/kg,NA
2674,3017798001,50,mg/kg,NA
2675,3017797030,50,mg/kg,NA
2676,3017797029,50,mg/kg,NA
2677,3017797028,15,mg/kg,NA
2678,3017797027,15,mg/kg,NA
2679,3017797026,15,mg/kg,NA
2680,3017797025,0,mg/kg,NA
2681,3017797024,0,mg/kg,NA
2682,3017797023,0,mg/kg,NA
2683,3017797022,150,mg/kg,NA
2684,3017797021,150,mg/kg,NA
2685,3017797020,150,mg/kg,NA
2686,3017797019,50,mg/kg,NA
2687,3017797018,50,mg/kg,NA
2688,3017797017,50,mg/kg,NA
2689,3017797016,15,mg/kg,NA
2690,3017797015,15,mg/kg,NA
2691,3017797014,15,mg/kg,NA
2692,3017797013,0,mg/kg,NA
2693,3017797012,0,mg/kg,NA
2694,3017797011,0,mg/kg,NA
2695,3017796010,50,mg/kg,NA
2696,3017796009,50,mg/kg,NA
2697,3017796008,50,mg/kg,NA
2698,3017796007,5,mg/kg,NA
2699,3017796006,5,mg/kg,NA
2700,3017796005,5,mg/kg,NA
2701,3017796004,0.5,mg/kg,NA
2702,3017796003,0.5,mg/kg,NA
2703,3017796002,0.5,mg/kg,NA
2704,3017796001,0,mg/kg,NA
2705,3017795030,0,mg/kg,NA
2706,3017795029,0,mg/kg,NA
2707,3017794028,2000,mg/kg,NA
2708,3017794027,2000,mg/kg,NA
2709,3017794026,2000,mg/kg,NA
2710,3017794025,1000,mg/kg,NA
2711,3017794024,1000,mg/kg,NA
2712,3017794023,1000,mg/kg,NA
2713,3017794022,300,mg/kg,NA
2714,3017794021,300,mg/kg,NA
2715,3017794020,300,mg/kg,NA
2716,3017794019,0,mg/kg,NA
2717,3017794018,0,mg/kg,NA
2718,3017794017,0,mg/kg,NA
2719,3017793001,600,mg/kg,NA
2720,3017792015,2000,mg/kg,NA
2721,3017792014,2000,mg/kg,NA
2722,3017792013,2000,mg/kg,NA
2723,3017792012,1000,mg/kg,NA
2724,3017792011,1000,mg/kg,NA
2725,3017792010,1000,mg/kg,NA
2726,3017792009,300,mg/kg,NA
2727,3017792008,300,mg/kg,NA
2728,3017792007,300,mg/kg,NA
2729,3017792006,0,mg/kg,NA
2730,3017792005,0,mg/kg,NA
2731,3017792004,0,mg/kg,NA
2732,3017792003,600,mg/kg,NA
2733,3017792002,600,mg/kg,NA
2734,3017792001,600,mg/kg,NA
2735,3017791030,300,mg/kg,NA
2736,3017791029,300,mg/kg,NA
2737,3017791028,300,mg/kg,NA
2738,3017791027,100,mg/kg,NA
2739,3017791026,100,mg/kg,NA
2740,3017791025,100,mg/kg,NA
2741,3017791024,0,mg/kg,NA
2742,3017791023,0,mg/kg,NA
2743,3017791022,0,mg/kg,NA
2744,3017791021,600,mg/kg,NA
2745,3017791020,600,mg/kg,NA
2746,3017791019,600,mg/kg,NA
2747,3017791018,300,mg/kg,NA
2748,3017791017,300,mg/kg,NA
2749,3017791016,300,mg/kg,NA
2750,3017791015,100,mg/kg,NA
2751,3017791014,100,mg/kg,NA
2752,3017791013,100,mg/kg,NA
2753,3017791012,0,mg/kg,NA
2754,3017791011,0,mg/kg,NA
2755,3017791010,0,mg/kg,NA
2756,3017791009,2000,mg/kg,NA
2757,3017791008,2000,mg/kg,NA
2758,3017791007,2000,mg/kg,NA
2759,3017791006,1000,mg/kg,NA
2760,3017791005,1000,mg/kg,NA
2761,3017791004,1000,mg/kg,NA
2762,3017791003,300,mg/kg,NA
2763,3017791002,300,mg/kg,NA
2764,3017791001,300,mg/kg,NA
2765,3017790030,0,mg/kg,NA
2766,3017790029,0,mg/kg,NA
2767,3017790028,0,mg/kg,NA
2768,3017790027,2000,mg/kg,NA
2769,3017790026,2000,mg/kg,NA
2770,3017790025,2000,mg/kg,NA
2771,3017790024,1000,mg/kg,NA
2772,3017790023,1000,mg/kg,NA
2773,3017790022,1000,mg/kg,NA
2774,3017790021,300,mg/kg,NA
2775,3017790020,300,mg/kg,NA
2776,3017790019,300,mg/kg,NA
2777,3017790018,0,mg/kg,NA
2778,3017790017,0,mg/kg,NA
2779,3017790016,0,mg/kg,NA
2780,3017790015,600,mg/kg,NA
2781,3017790014,600,mg/kg,NA
2782,3017790013,600,mg/kg,NA
2783,3017790012,300,mg/kg,NA
2784,3017790011,300,mg/kg,NA
2785,3017790010,300,mg/kg,NA
2786,3017790009,100,mg/kg,NA
2787,3017790008,100,mg/kg,NA
2788,3017790007,100,mg/kg,NA
2789,3017790006,0,mg/kg,NA
2790,3017790005,0,mg/kg,NA
2791,3017790004,0,mg/kg,NA
2792,3017788023,600,mg/kg,NA
2793,3017788022,600,mg/kg,NA
2794,3017788021,600,mg/kg,NA
2795,3017788020,300,mg/kg,NA
2796,3017788019,300,mg/kg,NA
2797,3017788018,300,mg/kg,NA
2798,3017788017,100,mg/kg,NA
2799,3017788016,100,mg/kg,NA
2800,3017788015,100,mg/kg,NA
2801,3017788014,0,mg/kg,NA
2802,3017788013,0,mg/kg,NA
2803,3017788012,0,mg/kg,NA
2804,3017787011,150,mg/kg,NA
2805,3017787010,150,mg/kg,NA
2806,3017787009,150,mg/kg,NA
2807,3017787008,50,mg/kg,NA
2808,3017787007,50,mg/kg,NA
2809,3017787006,50,mg/kg,NA
2810,3017787005,15,mg/kg,NA
2811,3017787004,15,mg/kg,NA
2812,3017787003,15,mg/kg,NA
2813,3017787002,0,mg/kg,NA
2814,3017787001,0,mg/kg,NA
2815,3017786030,0,mg/kg,NA
2816,3017786029,150,mg/kg,NA
2817,3017786028,150,mg/kg,NA
2818,3017786027,150,mg/kg,NA
2819,3017786026,50,mg/kg,NA
2820,3017786025,50,mg/kg,NA
2821,3017786024,50,mg/kg,NA
2822,3017786023,15,mg/kg,NA
2823,3017786022,15,mg/kg,NA
2824,3017786021,15,mg/kg,NA
2825,3017786020,0,mg/kg,NA
2826,3017786019,0,mg/kg,NA
2827,3017786018,0,mg/kg,NA
2828,3017786017,600,mg/kg,NA
2829,3017786016,600,mg/kg,NA
2830,3017786015,600,mg/kg,NA
2831,3017786014,200,mg/kg,NA
2832,3017786013,200,mg/kg,NA
2833,3017786012,200,mg/kg,NA
2834,3017786011,60,mg/kg,NA
2835,3017786010,60,mg/kg,NA
2836,3017786009,60,mg/kg,NA
2837,3017786008,0,mg/kg,NA
2838,3017786007,0,mg/kg,NA
2839,3017786006,0,mg/kg,NA
2840,3017786005,600,mg/kg,NA
2841,3017786004,600,mg/kg,NA
2842,3017786003,600,mg/kg,NA
2843,3017786002,200,mg/kg,NA
2844,3017786001,200,mg/kg,NA
2845,3017785030,200,mg/kg,NA
2846,3017785029,60,mg/kg,NA
2847,3017785028,60,mg/kg,NA
2848,3017785027,60,mg/kg,NA
2849,3017785026,0,mg/kg,NA
2850,3017785025,0,mg/kg,NA
2851,3017785024,0,mg/kg,NA
2852,3017785023,600,mg/kg,NA
2853,3017785022,600,mg/kg,NA
2854,3017785021,600,mg/kg,NA
2855,3017785020,200,mg/kg,NA
2856,3017785019,200,mg/kg,NA
2857,3017785018,200,mg/kg,NA
2858,3017785017,60,mg/kg,NA
2859,3017785016,60,mg/kg,NA
2860,3017785015,60,mg/kg,NA
2861,3017785014,0,mg/kg,NA
2862,3017785013,0,mg/kg,NA
2863,3017785012,0,mg/kg,NA
2864,3017785011,600,mg/kg,NA
2865,3017785010,600,mg/kg,NA
2866,3017785009,600,mg/kg,NA
2867,3017785008,200,mg/kg,NA
2868,3017785007,200,mg/kg,NA
2869,3017785006,200,mg/kg,NA
2870,3017785005,60,mg/kg,NA
2871,3017785004,60,mg/kg,NA
2872,3017785003,60,mg/kg,NA
2873,3017785002,0,mg/kg,NA
2874,3017785001,0,mg/kg,NA
2875,3017784030,0,mg/kg,NA
2876,3017784029,150,mg/kg,NA
2877,3017784028,150,mg/kg,NA
2878,3017784027,150,mg/kg,NA
2879,3017784026,50,mg/kg,NA
2880,3017784025,50,mg/kg,NA
2881,3017784024,50,mg/kg,NA
2882,3017784023,15,mg/kg,NA
2883,3017784022,15,mg/kg,NA
2884,3017784021,15,mg/kg,NA
2885,3017784020,0,mg/kg,NA
2886,3017784019,0,mg/kg,NA
2887,3017784018,0,mg/kg,NA
2888,3017784017,150,mg/kg,NA
2889,3017784016,150,mg/kg,NA
2890,3017784015,150,mg/kg,NA
2891,3017784014,50,mg/kg,NA
2892,3017784013,50,mg/kg,NA
2893,3017784012,50,mg/kg,NA
2894,3017784011,15,mg/kg,NA
2895,3017784010,15,mg/kg,NA
2896,3017784009,15,mg/kg,NA
2897,3017784008,0,mg/kg,NA
2898,3017784007,0,mg/kg,NA
2899,3017784006,0,mg/kg,NA
2900,3017784005,150,mg/kg,NA
2901,3017784004,150,mg/kg,NA
2902,3017784003,150,mg/kg,NA
2903,3017784002,50,mg/kg,NA
2904,3017784001,50,mg/kg,NA
2905,3017783030,50,mg/kg,NA
2906,3017783029,15,mg/kg,NA
2907,3017783028,15,mg/kg,NA
2908,3017783027,15,mg/kg,NA
2909,3017783026,0,mg/kg,NA
2910,3017783025,0,mg/kg,NA
2911,3017783024,0,mg/kg,NA
2912,3017783023,150,mg/kg,NA
2913,3017783022,150,mg/kg,NA
2914,3017783021,150,mg/kg,NA
2915,3017783020,50,mg/kg,NA
2916,3017783019,50,mg/kg,NA
2917,3017783018,50,mg/kg,NA
2918,3017783017,15,mg/kg,NA
2919,3017783016,15,mg/kg,NA
2920,3017783015,15,mg/kg,NA
2921,3017783014,0,mg/kg,NA
2922,3017783013,0,mg/kg,NA
2923,3017783012,0,mg/kg,NA
2924,3017783011,600,mg/kg,NA
2925,3017783010,600,mg/kg,NA
2926,3017783009,600,mg/kg,NA
2927,3017783008,200,mg/kg,NA
2928,3017783007,200,mg/kg,NA
2929,3017783006,200,mg/kg,NA
2930,3017783005,60,mg/kg,NA
2931,3017783004,60,mg/kg,NA
2932,3017783003,60,mg/kg,NA
2933,3017783002,0,mg/kg,NA
2934,3017783001,0,mg/kg,NA
2935,3017782030,0,mg/kg,NA
2936,3017782029,600,mg/kg,NA
2937,3017782028,600,mg/kg,NA
2938,3017782027,600,mg/kg,NA
2939,3017782026,200,mg/kg,NA
2940,3017782025,200,mg/kg,NA
2941,3017782024,200,mg/kg,NA
2942,3017782023,60,mg/kg,NA
2943,3017782022,60,mg/kg,NA
2944,3017782021,60,mg/kg,NA
2945,3017782020,0,mg/kg,NA
2946,3017782019,0,mg/kg,NA
2947,3017782018,0,mg/kg,NA
2948,3017782017,600,mg/kg,NA
2949,3017782016,600,mg/kg,NA
2950,3017782015,600,mg/kg,NA
2951,3017782014,200,mg/kg,NA
2952,3017782013,200,mg/kg,NA
2953,3017782012,200,mg/kg,NA
2954,3017782011,60,mg/kg,NA
2955,3017782010,60,mg/kg,NA
2956,3017782009,60,mg/kg,NA
2957,3017782008,0,mg/kg,NA
2958,3017782007,0,mg/kg,NA
2959,3017782006,0,mg/kg,NA
2960,3017782005,600,mg/kg,NA
2961,3017782004,600,mg/kg,NA
2962,3017782003,600,mg/kg,NA
2963,3017782002,200,mg/kg,NA
2964,3017782001,200,mg/kg,NA
2965,3017781030,200,mg/kg,NA
2966,3017781029,60,mg/kg,NA
2967,3017781028,60,mg/kg,NA
2968,3017781027,60,mg/kg,NA
2969,3017781026,0,mg/kg,NA
2970,3017781025,0,mg/kg,NA
2971,3017781024,0,mg/kg,NA
2972,3017781023,600,mg/kg,NA
2973,3017781022,600,mg/kg,NA
2974,3017781021,600,mg/kg,NA
2975,3017781020,200,mg/kg,NA
2976,3017781019,200,mg/kg,NA
2977,3017781018,200,mg/kg,NA
2978,3017781017,60,mg/kg,NA
2979,3017781016,60,mg/kg,NA
2980,3017781015,60,mg/kg,NA
2981,3017781014,0,mg/kg,NA
2982,3017781013,0,mg/kg,NA
2983,3017781012,0,mg/kg,NA
2984,3017781011,600,mg/kg,NA
2985,3017781010,600,mg/kg,NA
2986,3017781009,600,mg/kg,NA
2987,3017781008,200,mg/kg,NA
2988,3017781007,200,mg/kg,NA
2989,3017781006,200,mg/kg,NA
2990,3017781005,60,mg/kg,NA
2991,3017781004,60,mg/kg,NA
2992,3017781003,60,mg/kg,NA
2993,3017781002,0,mg/kg,NA
2994,3017781001,0,mg/kg,NA
2995,3017780030,600,mg/kg,NA
2996,3017780029,600,mg/kg,NA
2997,3017780028,600,mg/kg,NA
2998,3017780027,200,mg/kg,NA
2999,3017780026,0,mg/kg,NA
3000,3017780025,600,mg/kg,NA
3001,3017780024,600,mg/kg,NA
3002,3017780023,600,mg/kg,NA
3003,3017780022,200,mg/kg,NA
3004,3017780021,200,mg/kg,NA
3005,3017780020,200,mg/kg,NA
3006,3017780019,60,mg/kg,NA
3007,3017780018,60,mg/kg,NA
3008,3017780017,60,mg/kg,NA
3009,3017780016,0,mg/kg,NA
3010,3017780015,0,mg/kg,NA
3011,3017780014,0,mg/kg,NA
3012,3017780013,600,mg/kg,NA
3013,3017780012,600,mg/kg,NA
3014,3017780011,600,mg/kg,NA
3015,3017780010,200,mg/kg,NA
3016,3017780009,200,mg/kg,NA
3017,3017780008,200,mg/kg,NA
3018,3017780007,60,mg/kg,NA
3019,3017780006,60,mg/kg,NA
3020,3017780005,60,mg/kg,NA
3021,3017780004,0,mg/kg,NA
3022,3017780003,0,mg/kg,NA
3023,3017780002,0,mg/kg,NA
3024,3017779030,200,mg/kg,NA
3025,3017779029,200,mg/kg,NA
3026,3017779028,60,mg/kg,NA
3027,3017779027,60,mg/kg,NA
3028,3017779026,60,mg/kg,NA
3029,3017779025,0,mg/kg,NA
3030,3017779024,0,mg/kg,NA
3031,3017779023,0,mg/kg,NA
3032,3017779021,600,mg/kg,NA
3033,3017779020,600,mg/kg,NA
3034,3017779019,200,mg/kg,NA
3035,3017779018,200,mg/kg,NA
3036,3017779017,200,mg/kg,NA
3037,3017779016,60,mg/kg,NA
3038,3017779015,60,mg/kg,NA
3039,3017779014,60,mg/kg,NA
3040,3017779013,0,mg/kg,NA
3041,3017779012,0,mg/kg,NA
3042,3017779011,0,mg/kg,NA
3043,3017778006,1000,mg/kg,NA
3044,3017778005,1000,mg/kg,NA
3045,3017778004,1000,mg/kg,NA
3046,3017778003,300,mg/kg,NA
3047,3017778002,300,mg/kg,NA
3048,3017778001,300,mg/kg,NA
3049,3017777030,100,mg/kg,NA
3050,3017777029,100,mg/kg,NA
3051,3017777028,100,mg/kg,NA
3052,3017777027,0,mg/kg,NA
3053,3017777026,0,mg/kg,NA
3054,3017777025,0,mg/kg,NA
3055,3017777024,1000,mg/kg,NA
3056,3017777023,1000,mg/kg,NA
3057,3017777022,1000,mg/kg,NA
3058,3017777021,300,mg/kg,NA
3059,3017777020,300,mg/kg,NA
3060,3017777019,300,mg/kg,NA
3061,3017777018,100,mg/kg,NA
3062,3017777017,100,mg/kg,NA
3063,3017777016,100,mg/kg,NA
3064,3017777015,0,mg/kg,NA
3065,3017777014,0,mg/kg,NA
3066,3017777013,0,mg/kg,NA
3067,3017777012,1000,mg/kg,NA
3068,3017777011,1000,mg/kg,NA
3069,3017777010,1000,mg/kg,NA
3070,3017777009,300,mg/kg,NA
3071,3017777008,300,mg/kg,NA
3072,3017777007,300,mg/kg,NA
3073,3017777006,100,mg/kg,NA
3074,3017777005,100,mg/kg,NA
3075,3017777004,100,mg/kg,NA
3076,3017777003,0,mg/kg,NA
3077,3017777002,0,mg/kg,NA
3078,3017777001,0,mg/kg,NA
3079,3017776030,1000,mg/kg,NA
3080,3017776029,1000,mg/kg,NA
3081,3017776028,1000,mg/kg,NA
3082,3017776027,300,mg/kg,NA
3083,3017776026,300,mg/kg,NA
3084,3017776025,300,mg/kg,NA
3085,3017776024,100,mg/kg,NA
3086,3017776023,100,mg/kg,NA
3087,3017776022,100,mg/kg,NA
3088,3017776021,0,mg/kg,NA
3089,3017776020,0,mg/kg,NA
3090,3017776019,0,mg/kg,NA
3091,3017760010,30,mg/kg,NA
3092,3017760007,30,mg/kg,NA
3093,3017760006,30,mg/kg,NA
3094,3017760005,10,mg/kg,NA
3095,3017760004,10,mg/kg,NA
3096,3017760003,10,mg/kg,NA
3097,3017760002,3,mg/kg,NA
3098,3017760001,3,mg/kg,NA
3099,3017759030,3,mg/kg,NA
3100,3017759029,0,mg/kg,NA
3101,3017759028,0,mg/kg,NA
3102,3017759027,0,mg/kg,NA
3103,3017759025,30,mg/kg,NA
3104,3017759024,30,mg/kg,NA
3105,3017759023,10,mg/kg,NA
3106,3017759022,10,mg/kg,NA
3107,3017759021,10,mg/kg,NA
3108,3017759020,3,mg/kg,NA
3109,3017759019,3,mg/kg,NA
3110,3017759018,3,mg/kg,NA
3111,3017759017,0,mg/kg,NA
3112,3017759016,0,mg/kg,NA
3113,3017759015,0,mg/kg,NA
3114,3017759014,30,mg/kg,NA
3115,3017759013,30,mg/kg,NA
3116,3017759012,30,mg/kg,NA
3117,3017759011,10,mg/kg,NA
3118,3017759010,10,mg/kg,NA
3119,3017759009,10,mg/kg,NA
3120,3017759008,3,mg/kg,NA
3121,3017759007,3,mg/kg,NA
3122,3017759006,3,mg/kg,NA
3123,3017759005,0,mg/kg,NA
3124,3017759004,0,mg/kg,NA
3125,3017759003,0,mg/kg,NA
3126,3017759002,30,mg/kg,NA
3127,3017759001,30,mg/kg,NA
3128,3017758030,30,mg/kg,NA
3129,3017758029,10,mg/kg,NA
3130,3017758028,10,mg/kg,NA
3131,3017758027,10,mg/kg,NA
3132,3017758026,3,mg/kg,NA
3133,3017758025,3,mg/kg,NA
3134,3017758024,3,mg/kg,NA
3135,3017758023,0,mg/kg,NA
3136,3017758022,0,mg/kg,NA
3137,3017758021,0,mg/kg,NA
3138,3017758020,150,mg/kg,NA
3139,3017758019,150,mg/kg,NA
3140,3017758018,150,mg/kg,NA
3141,3017758017,50,mg/kg,NA
3142,3017758016,50,mg/kg,NA
3143,3017758015,50,mg/kg,NA
3144,3017758014,15,mg/kg,NA
3145,3017758013,15,mg/kg,NA
3146,3017758012,15,mg/kg,NA
3147,3017758011,0,mg/kg,NA
3148,3017758010,0,mg/kg,NA
3149,3017758009,0,mg/kg,NA
3150,3017758008,150,mg/kg,NA
3151,3017758007,150,mg/kg,NA
3152,3017758006,150,mg/kg,NA
3153,3017758005,50,mg/kg,NA
3154,3017758004,50,mg/kg,NA
3155,3017758003,50,mg/kg,NA
3156,3017758002,15,mg/kg,NA
3157,3017758001,15,mg/kg,NA
3158,3017757030,15,mg/kg,NA
3159,3017757029,0,mg/kg,NA
3160,3017757028,0,mg/kg,NA
3161,3017757027,0,mg/kg,NA
3162,3017757026,150,mg/kg,NA
3163,3017757025,150,mg/kg,NA
3164,3017757024,150,mg/kg,NA
3165,3017757023,50,mg/kg,NA
3166,3017757022,50,mg/kg,NA
3167,3017757021,50,mg/kg,NA
3168,3017757020,15,mg/kg,NA
3169,3017757019,15,mg/kg,NA
3170,3017757018,15,mg/kg,NA
3171,3017757017,0,mg/kg,NA
3172,3017757016,0,mg/kg,NA
3173,3017757015,0,mg/kg,NA
3174,3017757014,150,mg/kg,NA
3175,3017757013,150,mg/kg,NA
3176,3017757012,150,mg/kg,NA
3177,3017757011,50,mg/kg,NA
3178,3017757010,50,mg/kg,NA
3179,3017757009,50,mg/kg,NA
3180,3017757008,15,mg/kg,NA
3181,3017757007,15,mg/kg,NA
3182,3017757006,15,mg/kg,NA
3183,3017757005,0,mg/kg,NA
3184,3017757004,0,mg/kg,NA
3185,3017757003,0,mg/kg,NA
3186,3017757002,1000,mg/kg,NA
3187,3017757001,1000,mg/kg,NA
3188,3017756030,1000,mg/kg,NA
3189,3017756029,300,mg/kg,NA
3190,3017756028,300,mg/kg,NA
3191,3017756027,300,mg/kg,NA
3192,3017756026,100,mg/kg,NA
3193,3017756025,100,mg/kg,NA
3194,3017756024,100,mg/kg,NA
3195,3017756023,0,mg/kg,NA
3196,3017756022,0,mg/kg,NA
3197,3017756021,0,mg/kg,NA
3198,3017756020,1000,mg/kg,NA
3199,3017756019,1000,mg/kg,NA
3200,3017756018,1000,mg/kg,NA
3201,3017756017,300,mg/kg,NA
3202,3017756016,300,mg/kg,NA
3203,3017756015,300,mg/kg,NA
3204,3017756014,100,mg/kg,NA
3205,3017756013,100,mg/kg,NA
3206,3017756012,100,mg/kg,NA
3207,3017756011,0,mg/kg,NA
3208,3017756010,0,mg/kg,NA
3209,3017756009,0,mg/kg,NA
3210,3017756008,1000,mg/kg,NA
3211,3017756007,1000,mg/kg,NA
3212,3017756006,1000,mg/kg,NA
3213,3017756005,300,mg/kg,NA
3214,3017756004,300,mg/kg,NA
3215,3017756003,300,mg/kg,NA
3216,3017756002,100,mg/kg,NA
3217,3017756001,100,mg/kg,NA
3218,3017755030,100,mg/kg,NA
3219,3017755029,0,mg/kg,NA
3220,3017755028,0,mg/kg,NA
3221,3017755027,0,mg/kg,NA
3222,3017755026,1000,mg/kg,NA
3223,3017755025,1000,mg/kg,NA
3224,3017755024,1000,mg/kg,NA
3225,3017755023,300,mg/kg,NA
3226,3017755022,300,mg/kg,NA
3227,3017755021,300,mg/kg,NA
3228,3017755020,100,mg/kg,NA
3229,3017755019,100,mg/kg,NA
3230,3017755018,100,mg/kg,NA
3231,3017755017,0,mg/kg,NA
3232,3017755016,0,mg/kg,NA
3233,3017755015,0,mg/kg,NA
3234,3017755014,1000,mg/kg,NA
3235,3017755013,1000,mg/kg,NA
3236,3017755012,1000,mg/kg,NA
3237,3017755011,300,mg/kg,NA
3238,3017755010,300,mg/kg,NA
3239,3017755009,300,mg/kg,NA
3240,3017755008,100,mg/kg,NA
3241,3017755007,100,mg/kg,NA
3242,3017755006,100,mg/kg,NA
3243,3017755005,0,mg/kg,NA
3244,3017755004,0,mg/kg,NA
3245,3017755003,0,mg/kg,NA
3246,3017755002,1000,mg/kg,NA
3247,3017755001,1000,mg/kg,NA
3248,3017754030,1000,mg/kg,NA
3249,3017754029,300,mg/kg,NA
3250,3017754028,300,mg/kg,NA
3251,3017754027,300,mg/kg,NA
3252,3017754026,100,mg/kg,NA
3253,3017754025,100,mg/kg,NA
3254,3017754024,100,mg/kg,NA
3255,3017754023,0,mg/kg,NA
3256,3017754022,0,mg/kg,NA
3257,3017754021,0,mg/kg,NA
3258,3017754020,1000,mg/kg,NA
3259,3017754019,1000,mg/kg,NA
3260,3017754018,1000,mg/kg,NA
3261,3017754017,300,mg/kg,NA
3262,3017754016,300,mg/kg,NA
3263,3017754015,300,mg/kg,NA
3264,3017754014,100,mg/kg,NA
3265,3017754013,100,mg/kg,NA
3266,3017754012,100,mg/kg,NA
3267,3017754011,0,mg/kg,NA
3268,3017754010,0,mg/kg,NA
3269,3017754009,0,mg/kg,NA
3270,3017754008,1000,mg/kg,NA
3271,3017754007,1000,mg/kg,NA
3272,3017754006,1000,mg/kg,NA
3273,3017754005,300,mg/kg,NA
3274,3017754004,300,mg/kg,NA
3275,3017754003,300,mg/kg,NA
3276,3017754002,100,mg/kg,NA
3277,3017754001,100,mg/kg,NA
3278,3017753030,100,mg/kg,NA
3279,3017753029,0,mg/kg,NA
3280,3017753028,0,mg/kg,NA
3281,3017753027,0,mg/kg,NA
3282,3017753026,1000,mg/kg,NA
3283,3017753025,1000,mg/kg,NA
3284,3017753024,1000,mg/kg,NA
3285,3017753023,300,mg/kg,NA
3286,3017753022,300,mg/kg,NA
3287,3017753021,300,mg/kg,NA
3288,3017753020,100,mg/kg,NA
3289,3017753019,100,mg/kg,NA
3290,3017753018,100,mg/kg,NA
3291,3017753017,0,mg/kg,NA
3292,3017753016,0,mg/kg,NA
3293,3017753015,0,mg/kg,NA
3294,3017753014,1000,mg/kg,NA
3295,3017753013,1000,mg/kg,NA
3296,3017753012,1000,mg/kg,NA
3297,3017753011,300,mg/kg,NA
